text,label,hard_topic
Invoice INV-42799 generated for INR 141593. Due date: 19-Oct-2026.,0,finance_transaction
Your return pickup for order ORD-543205 is scheduled on 28-May-2026 between 6 PM-9 PM.,0,shipping_order
Invoice INV-65732 generated for INR 93736. Due date: 25-Oct-2026.,0,finance_transaction
LinkedIn Jobs: 64 new ML Engineer openings in Pune match your profile.,0,job_alerts
Job alert from LinkedIn: New openings for ML Engineer at BluePeak and similar companies.,0,job_alerts
Indeed recommendations: Top Backend Developer jobs near Pune posted in last 24 hours.,0,job_alerts
Naukri alert: Recruiters viewed your profile 4 times this week. Explore fresh roles.,0,job_alerts
LinkedIn Jobs: 18 new ML Engineer openings in Kolkata match your profile.,0,job_alerts
Shipment confirmed for order ORD-845246. Track with AWB AWB82945419 on FedEx.,0,shipping_order
Shipment confirmed for order ORD-638115. Track with AWB AWB12639408 on Blue Dart.,0,shipping_order
Your order ORD-705573 has been shipped via DTDC. Expected delivery: 03-Jun-2026.,0,shipping_order
HDFC Bank ALERT: INR 34650 debited from A/C ending 1243 via NEFT at Zomato on 19-Jun-2026. Avl bal: INR 17547.,0,finance_transaction
Job alert from Foundit: New openings for ML Engineer at Northbridge and similar companies.,0,job_alerts
Your order ORD-596123 has been shipped via DTDC. Expected delivery: 08-Mar-2026.,0,shipping_order
Delivery update: Package ORD-256206 is out for delivery and should arrive by 10 PM.,0,shipping_order
Receipt: INR 132068 credited to your wallet from bank transfer. Txn ID REF828817.,0,finance_transaction
Receipt: INR 209048 credited to your wallet from bank transfer. Txn ID REF151073.,0,finance_transaction
Invoice INV-44959 generated for INR 4187. Due date: 23-Feb-2026.,0,finance_transaction
Your order ORD-428216 has been shipped via Blue Dart. Expected delivery: 07-Sep-2026.,0,shipping_order
Kotak: Your payment of INR 166740 towards Swiggy has been completed. UTR: UTR50042087.,0,finance_transaction
Your saved search 'Data Analyst Hyderabad' has 33 new matches today.,0,job_alerts
Indeed recommendations: Top Data Analyst jobs near Bengaluru posted in last 24 hours.,0,job_alerts
Order ORD-885656 delayed due to weather. New delivery date: 15-Oct-2026.,0,shipping_order
Shipment confirmed for order ORD-906683. Track with AWB AWB22239592 on Delhivery.,0,shipping_order
SBI: Your payment of INR 176905 towards Zomato has been completed. UTR: UTR34467753.,0,finance_transaction
Kotak: Your payment of INR 111895 towards Amazon has been completed. UTR: UTR35560882.,0,finance_transaction
Invoice INV-63588 generated for INR 73877. Due date: 14-Mar-2026.,0,finance_transaction
Shipment confirmed for order ORD-421194. Track with AWB AWB66868612 on Delhivery.,0,shipping_order
Naukri alert: Recruiters viewed your profile 5 times this week. Explore fresh roles.,0,job_alerts
Your return pickup for order ORD-248213 is scheduled on 22-Jan-2026 between 6 PM-9 PM.,0,shipping_order
Invoice INV-49239 generated for INR 170013. Due date: 26-May-2026.,0,finance_transaction
Shipment confirmed for order ORD-812637. Track with AWB AWB79781415 on FedEx.,0,shipping_order
Delivery update: Package ORD-703183 is out for delivery and should arrive by 8 PM.,0,shipping_order
Your saved search 'Backend Developer Delhi' has 25 new matches today.,0,job_alerts
Receipt: INR 148118 credited to your wallet from reward points. Txn ID REF660927.,0,finance_transaction
Indeed recommendations: Top ML Engineer jobs near Hyderabad posted in last 24 hours.,0,job_alerts
Delivery update: Package ORD-355901 is out for delivery and should arrive by 8 PM.,0,shipping_order
Transaction successful: INR 63493 paid to Google Play using IMPS. Ref REF154086.,0,finance_transaction
Job alert from Naukri: New openings for Product Manager at BluePeak and similar companies.,0,job_alerts
Your order ORD-816289 has been shipped via Delhivery. Expected delivery: 03-Jul-2026.,0,shipping_order
Your saved search 'ML Engineer Chennai' has 58 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 28 times this week. Explore fresh roles.,0,job_alerts
SBI: Your payment of INR 118191 towards Amazon has been completed. UTR: UTR78812116.,0,finance_transaction
Indeed recommendations: Top QA Engineer jobs near Delhi posted in last 24 hours.,0,job_alerts
Shipment confirmed for order ORD-775464. Track with AWB AWB89766602 on Delhivery.,0,shipping_order
Invoice INV-16821 generated for INR 55653. Due date: 16-May-2026.,0,finance_transaction
HSBC ALERT: INR 174704 debited from A/C ending 1206 via UPI at Airtel on 28-Oct-2026. Avl bal: INR 745686.,0,finance_transaction
Wells Fargo: Your payment of INR 141624 towards Google Play has been completed. UTR: UTR26577507.,0,finance_transaction
Receipt: INR 41198 credited to your wallet from reward points. Txn ID REF564378.,0,finance_transaction
Job alert from Naukri: New openings for QA Engineer at Acme Tech and similar companies.,0,job_alerts
Indeed recommendations: Top QA Engineer jobs near Mumbai posted in last 24 hours.,0,job_alerts
LinkedIn Jobs: 15 new Backend Developer openings in Kolkata match your profile.,0,job_alerts
Receipt: INR 123066 credited to your wallet from reward points. Txn ID REF110771.,0,finance_transaction
Transaction successful: INR 50632 paid to Myntra using UPI. Ref REF904460.,0,finance_transaction
Indeed recommendations: Top Data Analyst jobs near Pune posted in last 24 hours.,0,job_alerts
Shipment confirmed for order ORD-494198. Track with AWB AWB86486800 on DTDC.,0,shipping_order
Transaction successful: INR 44153 paid to Jio using UPI. Ref REF932180.,0,finance_transaction
Transaction successful: INR 195075 paid to Zomato using card. Ref REF105063.,0,finance_transaction
Transaction successful: INR 217674 paid to Google Play using NEFT. Ref REF306012.,0,finance_transaction
ICICI Bank ALERT: INR 176286 debited from A/C ending 3059 via card at Zomato on 18-Apr-2026. Avl bal: INR 899719.,0,finance_transaction
Invoice INV-19525 generated for INR 24368. Due date: 27-Nov-2026.,0,finance_transaction
Your saved search 'QA Engineer Pune' has 44 new matches today.,0,job_alerts
Receipt: INR 186051 credited to your wallet from reward points. Txn ID REF495900.,0,finance_transaction
Your order ORD-864303 has been shipped via UPS. Expected delivery: 07-Oct-2026.,0,shipping_order
Delivery update: Package ORD-902561 is out for delivery and should arrive by 3 PM.,0,shipping_order
Receipt: INR 57702 credited to your wallet from salary account. Txn ID REF646336.,0,finance_transaction
LinkedIn Jobs: 56 new Data Analyst openings in Chennai match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 52 times this week. Explore fresh roles.,0,job_alerts
HDFC Bank ALERT: INR 102113 debited from A/C ending 1361 via UPI at Flipkart on 23-Apr-2026. Avl bal: INR 662770.,0,finance_transaction
Shipment confirmed for order ORD-878308. Track with AWB AWB98845419 on UPS.,0,shipping_order
Order ORD-785897 delayed due to weather. New delivery date: 14-Apr-2026.,0,shipping_order
LinkedIn Jobs: 12 new Software Engineer openings in Hyderabad match your profile.,0,job_alerts
Transaction successful: INR 21694 paid to Myntra using card. Ref REF612224.,0,finance_transaction
Delivery update: Package ORD-834017 is out for delivery and should arrive by 8 PM.,0,shipping_order
Transaction successful: INR 127618 paid to Netflix using netbanking. Ref REF791131.,0,finance_transaction
Your order ORD-701587 has been shipped via Delhivery. Expected delivery: 03-Aug-2026.,0,shipping_order
Shipment confirmed for order ORD-113388. Track with AWB AWB14882572 on FedEx.,0,shipping_order
Naukri alert: Recruiters viewed your profile 16 times this week. Explore fresh roles.,0,job_alerts
Indeed recommendations: Top Backend Developer jobs near Mumbai posted in last 24 hours.,0,job_alerts
Chase ALERT: INR 214692 debited from A/C ending 4579 via IMPS at Netflix on 09-Apr-2026. Avl bal: INR 342916.,0,finance_transaction
LinkedIn Jobs: 44 new QA Engineer openings in Hyderabad match your profile.,0,job_alerts
Your saved search 'ML Engineer Delhi' has 11 new matches today.,0,job_alerts
Receipt: INR 201219 credited to your wallet from cashback. Txn ID REF997302.,0,finance_transaction
Delivery update: Package ORD-980407 is out for delivery and should arrive by 3 PM.,0,shipping_order
Receipt: INR 89193 credited to your wallet from bank transfer. Txn ID REF643895.,0,finance_transaction
Invoice INV-39718 generated for INR 25338. Due date: 23-May-2026.,0,finance_transaction
Your saved search 'Software Engineer Bengaluru' has 3 new matches today.,0,job_alerts
HDFC Bank ALERT: INR 52589 debited from A/C ending 9983 via netbanking at Airtel on 07-Aug-2026. Avl bal: INR 719950.,0,finance_transaction
Indeed recommendations: Top Product Manager jobs near Chennai posted in last 24 hours.,0,job_alerts
LinkedIn Jobs: 12 new ML Engineer openings in Chennai match your profile.,0,job_alerts
Transaction successful: INR 117624 paid to Netflix using netbanking. Ref REF932097.,0,finance_transaction
Transaction successful: INR 70636 paid to Airtel using netbanking. Ref REF359284.,0,finance_transaction
Job alert from LinkedIn: New openings for QA Engineer at Northbridge and similar companies.,0,job_alerts
Receipt: INR 18340 credited to your wallet from cashback. Txn ID REF494468.,0,finance_transaction
Indeed recommendations: Top Product Manager jobs near Delhi posted in last 24 hours.,0,job_alerts
Shipment confirmed for order ORD-185030. Track with AWB AWB37935670 on Delhivery.,0,shipping_order
Axis Bank: Your payment of INR 66984 towards Jio has been completed. UTR: UTR60619011.,0,finance_transaction
Receipt: INR 211845 credited to your wallet from cashback. Txn ID REF826787.,0,finance_transaction
Job alert from Wellfound: New openings for Data Analyst at Acme Tech and similar companies.,0,job_alerts
Shipment confirmed for order ORD-125305. Track with AWB AWB51675706 on DTDC.,0,shipping_order
Indeed recommendations: Top ML Engineer jobs near Bengaluru posted in last 24 hours.,0,job_alerts
Job alert from Wellfound: New openings for Backend Developer at Zenith Labs and similar companies.,0,job_alerts
Shipment confirmed for order ORD-855503. Track with AWB AWB91044678 on DTDC.,0,shipping_order
Shipment confirmed for order ORD-841826. Track with AWB AWB92033272 on India Post.,0,shipping_order
Indeed recommendations: Top Product Manager jobs near Delhi posted in last 24 hours.,0,job_alerts
Your order ORD-927149 has been shipped via DTDC. Expected delivery: 14-Oct-2026.,0,shipping_order
Delivery update: Package ORD-246674 is out for delivery and should arrive by 6 PM.,0,shipping_order
LinkedIn Jobs: 46 new ML Engineer openings in Hyderabad match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 8 times this week. Explore fresh roles.,0,job_alerts
Indeed recommendations: Top QA Engineer jobs near Bengaluru posted in last 24 hours.,0,job_alerts
Indeed recommendations: Top Data Analyst jobs near Chennai posted in last 24 hours.,0,job_alerts
Receipt: INR 114943 credited to your wallet from bank transfer. Txn ID REF827514.,0,finance_transaction
Indeed recommendations: Top Backend Developer jobs near Chennai posted in last 24 hours.,0,job_alerts
Your saved search 'Software Engineer Kolkata' has 70 new matches today.,0,job_alerts
Transaction successful: INR 118608 paid to Amazon using NEFT. Ref REF809527.,0,finance_transaction
Invoice INV-18326 generated for INR 197451. Due date: 11-Feb-2026.,0,finance_transaction
Your order ORD-523038 has been shipped via India Post. Expected delivery: 21-Mar-2026.,0,shipping_order
Kotak ALERT: INR 201431 debited from A/C ending 1079 via netbanking at Apple on 06-Feb-2026. Avl bal: INR 177120.,0,finance_transaction
Transaction successful: INR 150610 paid to Apple using UPI. Ref REF805332.,0,finance_transaction
Shipment confirmed for order ORD-904234. Track with AWB AWB42040850 on Delhivery.,0,shipping_order
Transaction successful: INR 70783 paid to Zomato using UPI. Ref REF542195.,0,finance_transaction
Indeed recommendations: Top Backend Developer jobs near Kolkata posted in last 24 hours.,0,job_alerts
Your order ORD-193066 has been shipped via DTDC. Expected delivery: 23-Jun-2026.,0,shipping_order
Indeed recommendations: Top Product Manager jobs near Chennai posted in last 24 hours.,0,job_alerts
HDFC Bank: Your payment of INR 71386 towards Airtel has been completed. UTR: UTR20180118.,0,finance_transaction
Indeed recommendations: Top Data Analyst jobs near Kolkata posted in last 24 hours.,0,job_alerts
Your order ORD-464159 has been shipped via Delhivery. Expected delivery: 01-Jul-2026.,0,shipping_order
Kotak: Your payment of INR 146222 towards Netflix has been completed. UTR: UTR67443937.,0,finance_transaction
Shipment confirmed for order ORD-364972. Track with AWB AWB37306802 on FedEx.,0,shipping_order
Delivery update: Package ORD-894978 is out for delivery and should arrive by 10 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 14 times this week. Explore fresh roles.,0,job_alerts
Order ORD-564094 delayed due to weather. New delivery date: 27-Feb-2026.,0,shipping_order
Receipt: INR 16646 credited to your wallet from cashback. Txn ID REF442046.,0,finance_transaction
Your order ORD-753143 has been shipped via India Post. Expected delivery: 10-Mar-2026.,0,shipping_order
Transaction successful: INR 215834 paid to Airtel using netbanking. Ref REF940362.,0,finance_transaction
Your order ORD-342803 has been shipped via India Post. Expected delivery: 01-Oct-2026.,0,shipping_order
Shipment confirmed for order ORD-101999. Track with AWB AWB52873771 on DTDC.,0,shipping_order
Receipt: INR 155391 credited to your wallet from reward points. Txn ID REF930837.,0,finance_transaction
Wells Fargo ALERT: INR 18585 debited from A/C ending 2006 via netbanking at Flipkart on 25-Jul-2026. Avl bal: INR 599845.,0,finance_transaction
Your order ORD-276703 has been shipped via Blue Dart. Expected delivery: 15-Feb-2026.,0,shipping_order
Your return pickup for order ORD-343086 is scheduled on 16-Jan-2026 between 2 PM-5 PM.,0,shipping_order
Invoice INV-65638 generated for INR 104226. Due date: 04-Dec-2026.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 12 times this week. Explore fresh roles.,0,job_alerts
Delivery update: Package ORD-294458 is out for delivery and should arrive by 10 PM.,0,shipping_order
Your saved search 'Product Manager Delhi' has 47 new matches today.,0,job_alerts
Receipt: INR 17485 credited to your wallet from reward points. Txn ID REF877987.,0,finance_transaction
Transaction successful: INR 54848 paid to Swiggy using IMPS. Ref REF892110.,0,finance_transaction
